Person_ID,AssessmentID,Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,AssessmentReason,LegalStatus,MaritalStatus,DisplayText,DecileScore,ScoreText
53868,60999,55381,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,2,Low
53864,60994,55376,PRETRIAL,Male,Hispanic,Intake,Pretrial,Separated,Risk of Violence,3,Low
53854,60981,55362,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
53878,61015,55397,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
53882,61020,55402,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53884,61023,55405,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
53898,61041,55420,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53888,61028,55410,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,4,Low
53895,61036,55417,PRETRIAL,Female,African-American,Intake,Pretrial,Significant Other,Risk of Violence,4,Low
53890,61031,55413,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53893,61033,55415,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,10,High
53897,61040,55419,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
53886,61026,55408,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
53896,61038,55418,PRETRIAL,Male,African-American,Intake,Pretrial,Separated,Risk of Violence,1,Low
53892,61032,55414,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
50698,61024,55406,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
53887,61027,55409,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
11081,61035,10598,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
50308,61037,54373,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
7761,61029,55411,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
53894,61034,55416,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
53889,61030,55412,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53885,61025,55407,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
41934,61039,45197,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,4,Low
11449,61048,10974,PRETRIAL,Male,African-American,Intake,Pretrial,Divorced,Risk of Violence,2,Low
2305,61046,55425,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
53905,61051,55429,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
53911,61060,55435,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
53899,61043,55422,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
36003,61058,35239,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
53904,61050,55428,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,6,Medium
53901,61045,55424,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
53907,61053,55431,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
53906,61052,55430,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53910,61059,55434,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,3,Low
38864,61042,55421,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53909,61056,55433,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
53902,61047,55426,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
53908,61054,55432,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
53912,61061,55436,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
18100,61057,53147,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
53900,61044,55423,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
53903,61049,55427,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
52078,61083,53338,PRETRIAL,Female,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,7,Medium
53913,61062,55437,PRETRIAL,Male,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
53920,61070,55445,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
53925,61078,55452,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
53942,61101,55470,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
7023,61065,55440,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,2,Low
53928,61080,55454,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
53921,61072,55447,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
53947,61107,55476,PRETRIAL,Female,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,1,Low
53917,61068,55443,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,5,Medium
46830,61075,47281,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
53934,61089,55461,PRETRIAL,Male,Caucasian,Intake,Pretrial,Separated,Risk of Violence,4,Low
53930,61082,55456,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
29358,61119,55488,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
53922,61073,55448,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
53926,61077,55451,PRETRIAL,Male,Other,Intake,Pretrial,Separated,Risk of Violence,2,Low
53923,61074,55449,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
53946,61105,55474,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Violence,6,Medium
49485,61071,55446,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
53927,61079,55453,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,8,High
53932,61085,55458,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,4,Low
53914,61064,55439,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
53916,61069,55444,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
53924,61076,55450,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,7,Medium
53915,61067,55442,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,2,Low
53957,61118,55487,PRETRIAL,Male,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
53962,61125,55494,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
53958,61120,55489,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
53963,61127,55496,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
53960,61123,55492,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
53972,61141,55507,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
53348,61129,54814,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
53959,61121,55490,PRETRIAL,Male,Hispanic,Intake,Pretrial,Separated,Risk of Violence,4,Low
38763,61126,55495,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
53961,61124,55493,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
53964,61128,55497,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
53971,61140,55506,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
23218,61122,55491,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,6,Medium
53968,61135,55503,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
53970,61138,55505,PRETRIAL,Female,African-American,Intake,Pretrial,Significant Other,Risk of Violence,4,Low
39369,61156,38878,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,7,Medium
53978,61151,55516,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,8,High
53991,61164,55528,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
26021,61198,55562,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
53987,61159,55523,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54003,61180,55544,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,5,Medium
47433,61172,55536,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
8968,61175,55539,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
53989,61161,55525,PRETRIAL,Female,Other,Intake,Pretrial,Single,Risk of Violence,3,Low
53995,61168,55532,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
53993,61166,55530,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
53997,61170,55534,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
53988,61160,55524,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,3,Low
53998,61173,55537,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
53990,61163,55527,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
53992,61165,55529,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
54016,61199,55563,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,5,Medium
25296,61171,55535,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
54002,61179,55543,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
54007,61186,55550,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
53985,61157,55521,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
53986,61158,55522,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
53999,61174,55538,PRETRIAL,Female,Caucasian,Intake,Pretrial,Married,Risk of Violence,3,Low
35605,61162,55526,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
53996,61169,55533,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
53994,61167,55531,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
39677,61239,39221,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
52375,61204,55568,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
52033,61211,55575,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,9,High
54031,61218,55582,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54066,61251,55609,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54041,61230,55591,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,3,Low
17505,61213,55577,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54025,61209,55573,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
54023,61207,55571,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54019,61202,55566,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54029,61215,55579,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54017,61200,55564,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
7290,61217,55581,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,2,Low
52995,61231,54404,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54020,61203,55567,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,5,Medium
54021,61205,55569,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54026,61210,55574,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
54027,61212,55576,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
54063,61247,55605,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54024,61208,55572,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
54034,61222,55585,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
54018,61201,55565,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
54028,61214,55578,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54030,61216,55580,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
53642,61227,55100,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54022,61206,55570,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54032,61219,55583,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
54067,61253,55610,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54093,61287,55643,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54075,61266,55622,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
54082,61274,55630,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54069,61258,55615,PRETRIAL,Male,Hispanic,Intake,Pretrial,Married,Risk of Violence,2,Low
54087,61279,55635,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54071,61261,55618,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54077,61268,55624,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54089,61282,55638,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
54070,61259,55616,PRETRIAL,Female,Other,Intake,Pretrial,Single,Risk of Violence,3,Low
54081,61273,55629,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
54072,61263,55619,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54090,61283,55639,PRETRIAL,Female,Caucasian,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
54079,61270,55626,PRETRIAL,Female,Other,Intake,Pretrial,Married,Risk of Violence,1,Low
54074,61265,55621,PRETRIAL,Female,African-American,Intake,Pretrial,Separated,Risk of Violence,1,Low
54080,61272,55628,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54092,61286,55642,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
48197,61257,55614,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
54068,61255,55612,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
6731,61260,55617,PRETRIAL,Male,African-American,Intake,Pretrial,Separated,Risk of Violence,6,Medium
54073,61264,55620,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
54078,61269,55625,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54076,61267,55623,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
54095,61290,55646,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
54118,61325,55679,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54098,61297,55652,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
33999,61304,55659,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,1,Low
29986,61311,55666,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
54112,61318,55673,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
43301,47360,43228,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
4403,61306,55661,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54116,61323,55677,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54101,61302,55657,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54114,61320,55675,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54120,61327,55681,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
54103,61307,55662,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54096,61293,55648,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
54115,61322,55676,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,6,Medium
18326,61299,55654,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
28290,61301,55656,PRETRIAL,Male,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,4,Low
54108,61314,55669,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
49422,61309,55664,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,5,Medium
54111,61317,55672,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54097,61296,55651,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
54123,61330,55684,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54117,61324,55678,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
54099,61298,55653,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,6,Medium
54109,61315,55670,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
32226,61294,55649,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54113,61319,55674,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,6,Medium
54121,61328,55682,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
40618,61303,55658,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54102,61305,55660,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54105,61310,55665,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54106,61312,55667,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54119,61326,55680,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
54122,61329,55683,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
54104,61308,55663,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,5,Medium
54110,61316,55671,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,8,High
13747,61295,55650,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54107,61313,55668,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54100,61300,55655,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,4,Low
43301,61321,43228,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
54125,61334,55688,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,1,Low
54132,61342,55696,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54128,61337,55691,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54127,61336,55690,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
31396,61340,55694,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
54124,61331,55685,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
48248,61333,55687,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54129,61338,55692,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54126,61335,55689,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
52304,61343,55697,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54131,61341,55695,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
49179,61332,55686,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54130,61339,55693,PRETRIAL,Male,Hispanic,Intake,Pretrial,Significant Other,Risk of Violence,2,Low
54136,61348,55702,PRETRIAL,Male,Caucasian,Intake,Pretrial,Separated,Risk of Violence,1,Low
54150,61367,55718,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,2,Low
54135,61346,55700,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,1,Low
54165,61388,55735,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
54148,61364,55716,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,2,Low
54138,61351,55705,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
54161,61382,55731,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
50653,61347,55701,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
54164,61387,55734,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
31075,61349,55703,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
54134,61345,55699,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,6,Medium
54152,61370,55720,PRETRIAL,Male,African-American,Intake,Pretrial,Married,Risk of Violence,1,Low
54133,61344,55698,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
54137,61350,55704,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
54155,61373,55723,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
54139,61352,55706,PRETRIAL,Male,African-American,Intake,Pretrial,Widowed,Risk of Violence,2,Low
54145,61360,55713,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,2,Low
54166,61389,55736,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
36935,61394,55740,PRETRIAL,Male,Other,Intake,Pretrial,Single,Risk of Violence,8,High
54181,61415,55758,PRETRIAL,Female,Caucasian,Intake,Pretrial,Divorced,Risk of Violence,3,Low
54173,61402,55747,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
12368,61420,53056,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
1561,61399,55745,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
54167,61391,55737,PRETRIAL,Male,African-American,Intake,Pretrial,Significant Other,Risk of Violence,5,Medium
27494,61396,55742,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
54188,61426,55767,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
54171,61398,55744,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,1,Low
53624,61419,55761,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
39783,61416,39334,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,4,Low
54168,61393,55739,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
54169,61395,55741,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54180,61413,55756,PRETRIAL,Male,Caucasian,Intake,Pretrial,Married,Risk of Violence,3,Low
30613,61392,55738,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
2067,10434,1775,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,4,Low
52739,61390,54113,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
54170,61397,55743,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,8,High
53767,61411,55248,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
54219,61476,55808,PRETRIAL,Female,Caucasian,Intake,Pretrial,Single,Risk of Violence,3,Low
54214,61467,55799,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
54196,61439,55778,PRETRIAL,Male,African-American,Intake,Pretrial,Separated,Risk of Violence,4,Low
5548,61446,5199,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,6,Medium
54215,61469,55801,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,8,High
54190,61430,55771,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54208,61455,55791,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
54213,61464,55797,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,1,Low
54192,61434,55773,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
50127,61429,55770,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
51450,61443,55782,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,3,Low
54209,61458,55792,PRETRIAL,Female,Hispanic,Intake,Pretrial,Single,Risk of Violence,6,Medium
54193,61435,55774,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,2,Low
54195,61437,55776,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
54189,61427,55768,PRETRIAL,Female,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
30818,61432,52047,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,7,Medium
53689,61466,55160,PRETRIAL,Male,Caucasian,Intake,Pretrial,Single,Risk of Violence,1,Low
37805,61431,37207,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,10,High
54191,61433,55772,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,5,Medium
54197,61440,55779,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,9,High
51707,61461,52931,PRETRIAL,Male,Hispanic,Intake,Pretrial,Single,Risk of Violence,5,Medium
54199,61442,55781,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
52293,61456,53568,PRETRIAL,Male,African-American,Intake,Pretrial,Single,Risk of Violence,10,High
